ind,open,close,low,high,volume,ma5,kf,macd,pjsp5,pjsp5bl,lrkf
1775,55201.4,55244.69,55180,55677.95,756.288042,55577.542,B,-139.4733481,56399.768,0.020908399,BB
1776,55241.02,55256.93,55026.98,55521,651.4758318,55464.588,B,-167.850216,56602.874,0.024357922,BB
1777,55256.93,55880.23,55218.01,55932,764.4364066,55503.512,B,-144.95374,56655.12,0.013866979,BC
1778,55882.77,56351.02,55753.85,56357.17,834.5938761,55586.854,C,-100.5228495,56729.662,0.006719346,CC
1779,56351.02,57271.67,56266.42,57600,2242.73574,56000.908,C,-15.98561965,56686.968,-0.010209271,CC
1780,57271.67,57238.99,56920.52,57495.61,940.9493504,56399.768,C,28.45504638,56662.176,-0.010077292,CB
1781,57238.99,56272.46,56069.31,57391.41,1385.935689,56602.874,B,-14.22667029,56801.468,0.009400833,BB
1782,56272.47,56141.46,55762.69,56764.87,1994.407249,56655.12,B,-55.92356437,56917.578,0.013824329,BB
1783,56147.23,56723.73,56141.41,56987,2216.788465,56729.662,B,-49.17068445,56869.304,0.002566369,BC
1784,56725.9,57058.2,56718.75,57427.99,1524.436657,56686.968,C,-28.1063691,56544.432,-0.00900428,CC
1785,57058.2,57115.03,56801,57168.02,536.8579733,56662.176,C,-16.83042558,56290.482,-0.01443662,CB
1786,57115.03,56968.92,56700,57234.45,594.2623744,56801.468,B,-25.19354423,56064.102,-0.01588266,BB
1787,56968.91,56722.01,56543.71,57052.63,660.1379363,56917.578,B,-51.80303741,55988.784,-0.012926658,BA
1788,56722.02,56482.36,56242.49,56880.05,651.7914477,56869.304,A,-87.87270521,55956.312,-0.009313492,AA
1789,56483.89,55433.84,53950,56492.04,3768.199797,56544.432,A,-179.4009097,56172.502,0.01332511,AA
1790,55435.23,55845.28,55389.19,56189.58,1667.461192,56290.482,A,-207.3112633,56341.44,0.008884547,AA
1791,55845.28,55837.02,55484.03,56050,1369.452703,56064.102,A,-220.1958429,56484.02,0.011587295,AB
1792,55826.08,56345.42,55720.06,56347.45,939.55689,55988.784,B,-189.5132225,56513.484,0.002982745,BC
1793,56345.42,56320,56251.14,56666,970.500293,55956.312,C,-166.767165,56465.81,0.002588956,CC
1794,56319.46,56514.79,56315.6,56900,812.1758523,56172.502,C,-135.7545936,56465.538,-0.000871489,CB
1795,56514.79,56689.97,56097.88,56714.08,768.8140873,56341.44,B,-102.1285138,56488.346,-0.003556608,BC
1796,56699.98,56549.92,56514.42,56956.26,583.244954,56484.02,C,-88.51154284,56689.606,0.002470136,CB
1797,56549.92,56492.74,56240.91,56619.77,532.325923,56513.484,B,-82.65941231,56846.754,0.00626654,BB
1798,56492.75,56081.63,55903.81,56595.17,1129.949764,56465.81,B,-104.3794999,57007.558,0.016510362,BB
1799,56096.51,56513.43,55840,56667.92,1044.232889,56465.538,B,-88.21226779,57135.282,0.011003615,BB
1800,56516.05,56804.01,56362,56848,712.8097452,56488.346,B,-57.95678756,57250.062,0.007852474,BC
1801,56804,57556.22,56649.99,57822.08,2061.03988,56689.606,C,9.135134761,57202.09,-0.006152767,CC
1802,57560.75,57278.48,57195.85,57566.07,582.0057559,56846.754,C,30.04853225,57292.184,0.000239252,CB
1803,57278.48,56885.65,56590,57435.44,702.3704156,57007.558,B,13.50854853,57415.79,0.009319398,BB
1804,56885.64,57152.05,56885.64,57217.37,501.6915529,57135.282,B,16.40029414,57621.88,0.008220702,BB
1805,57152.06,57377.91,56770.55,57435.89,975.6948353,57250.062,B,28.69533349,57758.43,0.006631821,BB
1806,57374.78,57316.36,57162.6,57553.3,775.2083297,57202.09,B,27.83241166,57828.626,0.008937518,BB
1807,57316.36,57728.95,56995.86,57780.99,1109.9654,57292.184,B,48.9626419,57740.752,0.000204438,BB
1808,57724.74,57503.68,57375.34,57740,571.2992185,57415.79,B,41.95174139,57705.614,0.003511671,BB
1809,57503.68,58182.5,57333.59,58266.07,736.3486585,57621.88,B,75.27134346,57551.114,-0.01085182,BC
1810,58182.5,58060.66,57903.54,58326.18,432.0882514,57758.43,C,80.8548453,57183.684,-0.015104479,CB
1811,58060.65,57667.34,57456.26,58235.24,561.9087279,57828.626,B,51.25169654,57022.416,-0.011183523,BB
1812,57667.34,57289.58,57179.48,57900.05,835.7720117,57740.752,B,2.022272699,56935.744,-0.006176271,BA
1813,57289.58,57327.99,56956.88,57600,568.902007,57705.614,A,-30.37344441,56641.35,-0.011977395,AA
1814,57327.99,57410,57101.45,57580.79,566.1488979,57551.114,A,-47.66820587,56317.566,-0.019028636,AB
1815,57410.01,56223.51,56215,57518,2104.140895,57183.684,B,-135.435422,56244.914,0.000380695,BA
1816,56223.51,56861,56017.78,57018.32,1397.972969,57022.416,A,-146.0616777,56070.212,-0.013907388,AB
1817,56861,56856.22,56271,57297.11,1373.574887,56935.744,B,-148.4356949,55986.916,-0.015289514,BB
1818,56856.22,55856.02,55689,57073.56,1640.519851,56641.35,B,-208.6999829,55913.408,0.001027427,BA
1819,55856.01,55791.08,55100,56222.34,2242.539575,56317.566,A,-241.9278398,55710.144,-0.001450698,AB
1820,55791.08,55860.25,55640.5,56375.26,1257.945558,56244.914,B,-247.3579369,55510.454,-0.006261984,BB
1821,55860.36,55987.49,55682.77,56362.08,1161.842613,56070.212,B,-230.8106116,55221.006,-0.013690273,BB
1822,55987.48,56439.74,55667.7,56555,1234.691862,55986.916,B,-180.0882588,54691.72,-0.03097144,BB
1823,56439.73,55488.48,55402.58,56620.07,1667.29576,55913.408,B,-199.7628822,54013.098,-0.026588978,BA
1824,55484.43,54774.76,54403,55812.06,2492.529771,55710.144,A,-246.9150422,53738.148,-0.018924994,AA
1825,54774.77,54861.8,53505,55101.22,3676.924561,55510.454,A,-257.152394,53412.098,-0.026424616,AA
1826,54861.8,54540.25,54416.49,55248.25,1486.813741,55221.006,A,-269.2047572,53142.692,-0.025624342,AA
1827,54540.24,53793.31,52666,54668.46,4537.176775,54691.72,A,-308.2967535,52803.48,-0.018400615,AA
1828,53793.43,52095.37,52063,54070.98,3107.551644,54013.098,A,-422.2753285,53027.708,0.017896754,AA
1829,52093.03,53400.01,47650,53542.24,15561.19054,53738.148,A,-384.6363231,53065.09,-0.006271909,AB
1830,53400,53231.55,52642.29,53897.99,4582.473655,53412.098,B,-347.0725911,53175.104,-0.001060386,BB
1831,53231.54,53193.22,52761.19,53832.59,2457.640598,53142.692,B,-302.4295507,53510.47,0.005964106,BB
1832,53193.23,52097.25,51989.27,53305.57,2082.616943,52803.48,B,-322.4964147,53907.806,0.034753389,BB
1833,52097.25,53216.51,51500,53485.43,2203.323935,53027.708,B,-239.964417,54080.44,0.016234248,BB
1834,53216.51,53586.92,52946.28,53747.35,937.3020382,53065.09,B,-144.6948342,54050.25,0.008646326,BC
1835,53586.93,53781.62,53453.11,54359.56,1378.097596,53175.104,C,-57.31938176,53801.612,0.000371726,CC
1836,53781.61,54870.05,53672.65,54880.64,1011.939617,53510.47,C,77.69422028,53073.744,-0.032737459,CC
1837,54870.06,54083.93,53788.18,54990,918.8468019,53907.806,C,115.6823729,52636.524,-0.026762219,CB
1838,54083.93,54079.68,53278.38,54356.98,1254.808732,54080.44,B,140.4989051,51971.442,-0.038983922,BB
1839,54079.77,53435.97,53056.68,54179.92,1159.562687,54050.25,B,114.6297284,51277.444,-0.040394626,BA
1840,53435.97,52538.43,52276.91,53934.65,1720.955812,53801.612,A,41.88773438,50678.392,-0.03540338,AA
1841,52538.43,51230.71,50915.86,52879.09,3417.010363,53073.744,A,-82.69217791,50363.128,-0.016934803,AA
1842,51230.7,51897.83,51173.99,52494.99,3152.962407,52636.524,A,-107.0142608,49293.566,-0.050180595,AB
1843,51898.85,50754.27,49615.01,52322.03,3545.835728,51971.442,B,-182.5311352,48755.616,-0.039379032,BA
1844,50754.82,49965.98,48612.01,50754.83,6223.348452,51277.444,A,-263.0886669,48266.562,-0.034011501,AB
1845,49965.99,49543.17,49414.08,51228.98,2788.640636,50678.392,B,-318.658914,47631.32,-0.038589578,BB
1846,49543.18,49654.39,49354.93,50550,2569.909556,50363.128,B,-320.8476959,47436.962,-0.04465724,BB
1847,49654.38,46550.02,46550,50024.99,8775.174599,49293.566,B,-493.9434347,47876.31,0.028491717,BA
1848,46550.04,48064.52,45000,48699,11326.97205,48755.616,A,-469.1950887,47659.834,-0.008419641,AB
1849,48068.68,47520.71,46500,48948.97,4045.963574,48266.562,B,-452.0263974,47876.304,0.007482927,BB
1850,47533.17,46366.96,44918.29,48269.38,6463.829794,47631.32,B,-478.4031843,48074.01,0.036816086,BB
1851,46376.41,48682.6,45733.34,49427.26,7262.117768,47436.962,B,-308.1919762,47769.384,-0.018758571,BC
1852,48667.35,48746.76,48053.7,49541,3470.965013,47876.31,C,-166.6677362,47393.538,-0.027760245,CB
1853,48746.76,46982.14,45888,49129.76,4157.990774,47659.834,B,-166.8714641,47103.61,0.002585451,BB
1854,46982.56,48603.06,46664.4,49335.91,3799.531642,47876.304,B,-39.45926963,46948.004,-0.034052506,BB
1855,48604.28,47355.49,47223.47,49240.03,3096.827702,48074.01,B,-21.70943983,47066.156,-0.00610983,BB
1856,47355.48,47159.47,46888,48177.93,1840.179602,47769.384,B,-6.467386527,47354.302,0.004131344,BB
1857,47151.41,46867.53,46506.14,47776.13,1885.674093,47393.538,B,0.29717759,47760.808,0.019059635,BA
1858,46867.52,45532.5,45504.33,47266.19,2263.640883,47103.61,A,-65.17463818,48347.33,0.061820238,AB
1859,45532.51,47825.03,45263.15,47825.03,2311.344296,46948.004,B,59.16027409,48820.742,0.020819893,BC
1860,47828.25,47946.25,47431.14,48460.03,1696.653061,47066.156,C,157.2417549,49262.272,0.027447861,CC
1861,47946.24,48600.2,47771.81,48706.14,1046.209345,47354.302,C,267.3656985,49715.734,0.02295328,CC
1862,48600.2,48900.06,48160.85,48926.16,1156.640889,47760.808,C,356.0581683,50058.72,0.023694449,CB
1863,48900,48465.11,47000,49099,2610.333523,48347.33,B,378.9630135,50413.902,0.040210205,BB
1864,48453.24,50192.09,48438.99,50219.68,2843.41574,48820.742,B,496.538329,50397.948,0.004101403,BC
1865,50191.08,50153.9,49800,50523,2275.581142,49262.272,C,553.5070318,50387.558,0.00465882,CC
1866,50152,50867.51,50038.12,50960,1488.210457,49715.734,C,616.2188556,50340.546,-0.01035954,CC
1867,50867.52,50614.99,50330.66,51350,2461.417482,50058.72,C,616.1822519,50386.666,-0.004510996,CB
1868,50615,50241.02,50006,51034.48,1401.706732,50413.902,B,567.6630092,50352.65,0.00222189,BB
1869,50241.02,50112.32,49445.44,50703.41,2151.740934,50397.948,B,505.657986,50400.266,0.005746012,BA
1870,50103.49,50101.95,49550,50374.99,1464.961703,50387.558,A,444.84979,50527.64,0.008496476,AB
1871,50101.95,50632.45,49806,50872.39,1394.220811,50340.546,B,421.4825653,50295.262,-0.006659524,BC
1872,50634.63,50845.59,50320,51350,1771.551215,50386.666,C,401.5937468,50005.834,-0.016515808,CB
1873,50844.59,50070.94,50046.43,50995.83,1257.328887,50352.65,B,320.9739672,49954.446,-0.002326579,BB
1874,50070.94,50350.4,50070.94,50893.88,998.1364039,50400.266,B,273.0546928,49745.846,-0.012006935,BB
1875,50359.01,50738.82,50312.36,51280,1347.445161,50527.64,B,254.4746948,49607.01,-0.022306589,BB
1876,50743.45,49470.56,49075.2,51050,3376.043911,50295.262,B,148.9525345,49627.184,0.003166004,BA
1877,49486.71,49398.45,48776.48,49764.39,1632.802454,50005.834,A,70.4643628,49541.436,0.002894544,AA
1878,49399.7,49814,48450,49845.5,1982.460436,49954.446,A,43.99577051,49400.166,-0.008307584,AB
1879,49817.87,49307.4,49275.87,50143.23,1238.529757,49745.846,B,-7.430163791,49282.32,-0.000508646,BB
1880,49307.4,50044.64,49306.53,50063.14,687.4567677,49607.01,B,7.592853689,49035.102,-0.02017275,BB
1881,50040.24,49571.43,49492.46,50044.69,611.6790718,49627.184,B,-13.7881414,49056.88,-0.010379971,BB
1882,49571.43,48969.71,48819.52,49689.34,666.7328726,49541.436,B,-65.03542123,49365.54,0.00808316,BA
1883,48975.54,49107.65,48589.74,49254.98,771.9573649,49400.166,A,-84.96424053,49646.394,0.010970674,AA
1884,49100.44,48718.17,48100,49154.28,1035.465985,49282.32,A,-117.6836154,50031.562,0.026958976,AA
1885,48725.16,48808.55,48030,48939.21,844.8469315,49035.102,A,-125.8128902,50310.988,0.030782271,AB
1886,48803.91,49680.32,48734.28,49748.68,913.105135,49056.88,B,-67.95017915,50299.614,0.01246558,BC
1887,49672.02,50513.01,49524.18,50877.03,1425.263309,49365.54,C,25.90264904,50274.524,-0.004721279,CC
1888,50513,50511.92,50360,50876.91,824.7703445,49646.394,C,84.12453599,50262.006,-0.004947624,CC
1889,50511.92,50644.01,50424.55,50820.4,732.2209136,50031.562,C,125.2690514,50211.954,-0.008531236,CB
1890,50644.01,50205.68,50050,50660.93,1130.22098,50310.988,B,116.8645523,50111.016,-0.001885524,BA
1891,50204.53,49623.45,49564.06,50370.63,1291.602293,50299.614,A,68.39454882,49980.984,0.00720494,AB
1892,49623.45,50387.56,49530.16,50446.08,1244.933869,50274.524,B,83.11752958,49813.65,-0.011389914,BB
1893,50387.56,50449.33,50216.24,50568.39,780.3894943,50262.006,B,91.66570595,49783.784,-0.013192365,BB
1894,50449.33,50393.75,50107.61,50550,906.0782342,50211.954,B,88.19759749,50002.808,-0.007757748,BB
1895,50393.93,49700.99,49531.24,50510.43,1145.588344,50111.016,B,36.51535927,50332.592,0.012708037,BA
1896,49701.31,48973.29,48586,49833,2511.664957,49980.984,A,-44.99030816,50701.934,0.03529769,AA
1897,48973.3,49550.89,48800.45,49720.61,1109.522634,49813.65,A,-57.51232287,50959.95,0.028436623,AB
1898,49553.61,50300,49553.61,50421.92,1333.484219,49783.784,B,-15.06384606,51026.916,0.01445161,BC
1899,50299.99,51488.87,50078.94,51488.88,2540.865446,50002.808,C,87.71263998,50637.228,-0.016540312,CC
1900,51483.76,51349.91,51048.85,52000,2829.492254,50332.592,C,137.9749168,50278.078,-0.020873104,CB
1901,51348.31,50820,50584.06,51551.78,1465.730906,50701.934,B,127.4234847,50000.562,-0.016124321,BB
1902,50820,50840.97,50480,51362.09,1161.506996,50959.95,B,114.1737722,49660.82,-0.023212578,BB
1903,50840.79,50634.83,50572.18,51356,1485.985726,51026.916,B,85.17354695,49153.464,-0.02925587,BA
1904,50637.75,49540.43,49321.5,50662.63,2373.612209,50637.228,A,-9.059360688,48892.448,-0.013079862,AA
1905,49544.36,49554.16,49230,50076,1127.062202,50278.078,A,-68.5000892,48398.534,-0.023320464,AA
1906,49554.17,49432.42,49259.84,49999,924.3907004,50000.562,A,-111.507026,47872.92,-0.031548122,AA
1907,49432.57,49142.26,48532.8,49548.57,1652.966546,49660.82,A,-152.4531098,47343.11,-0.036611055,AB
1908,49142.25,48098.05,48062.35,49300.48,1457.895418,49153.464,B,-237.7352673,47189.952,-0.018880142,BA
1909,48102.05,48235.35,47500,48873.07,2636.567286,48892.448,A,-270.3927306,47010.47,-0.025393824,AA
1910,48235.35,47084.59,46700,48454.54,2623.074557,48398.534,A,-349.9387971,46999.594,-0.001805177,AA
1911,47095.36,46804.35,46000,47620,3576.129746,47872.92,A,-398.3516616,46744.45,-0.001279796,AB
1912,46806.69,46493.21,46250.18,47484,2625.25957,47343.11,B,-425.7769976,46665.31,0.003701616,BB
1913,46493.24,47332.26,46132.45,47774.54,2423.24498,47189.952,B,-364.2372052,46194.688,-0.024033756,BB
1914,47338.28,47337.94,46710.93,47633.41,1497.438262,47010.47,B,-302.5153678,45870.58,-0.030997547,BB
1915,47337.95,47030.21,46817,47774.54,1394.035654,46999.594,B,-263.2265891,45747.632,-0.027271365,BB
1916,47030.21,45528.63,45516.33,47198,2695.791494,46744.45,B,-315.6467709,45981.166,0.009939592,BA
1917,45519.34,46097.51,45518.58,46480,1917.508706,46665.31,A,-289.949057,46048.918,-0.001054113,AB
1918,46099.15,44979.15,44111,46429.38,6044.066958,46194.688,B,-323.6505385,46417.054,0.031968234,BA
1919,44979.15,45717.4,44935.2,45941.89,2170.906775,45870.58,A,-273.5934197,46463.258,0.016314532,AB
1920,45717.4,46415.47,45327.02,46601.65,2645.886586,45747.632,B,-175.6027289,46553.272,0.002968881,BC
1921,46415.46,46696.3,46172.11,46870,1420.814132,45981.166,C,-78.93208557,46730.884,0.000740615,CB
1922,46695.9,46436.27,45659.63,46839.72,1652.461535,46048.918,B,-22.49297674,47069.266,0.0136315,BB
1923,46436.28,46819.83,46306.13,47274.61,1465.898173,46417.054,B,46.89483062,47236.384,0.008896957,BB
1924,46824.95,45948.42,45840.8,46981.29,1499.218768,46463.258,B,40.56507147,47509.734,0.03397971,BB
1925,45956.23,46865.54,45829.91,47432.25,2283.175635,46553.272,B,101.1561752,47527.826,0.01413162,BB
1926,46869.64,47584.36,46326.53,47866.36,2568.299091,46730.884,B,187.6300955,47262.89,-0.006755791,BC
1927,47584.36,48128.18,47447.83,48216.81,2420.303186,47069.266,C,274.1980198,46775.308,-0.028109769,CC
1928,48128.18,47655.42,47543.8,48419.4,1410.572396,47236.384,C,290.7861169,46341.398,-0.027573401,CB
1929,47655.43,47315.17,47274.85,47869.54,845.4733371,47509.734,B,270.4363569,46137.97,-0.02487997,BA
1930,47313.23,46956,46623.59,47475.4,1136.300433,47527.826,A,226.1776224,46252.562,-0.014980791,AA
1931,46960.03,46259.68,46078.58,47112.24,1381.339102,47262.89,A,147.2216918,46552.514,0.006330221,AA
1932,46259.67,45690.27,45513,46870.29,1786.192936,46775.308,A,58.42078312,46889.106,0.026238322,AA
1933,45690.27,45485.87,45075,45978.09,1697.653515,46341.398,A,-8.734744146,47276.316,0.039362686,AB
1934,45485.88,46298.03,45393.7,46440.05,1263.677514,46137.97,B,6.091430631,47548.3,0.027004821,BC
1935,46292.3,47528.96,46171.6,47556.64,1399.825539,46252.562,C,98.23597489,47600.782,0.001511121,CC
1936,47528.96,47759.44,47339.91,47963.71,1228.470257,46552.514,C,169.9415245,47561.492,-0.004144688,CC
1937,47759.44,47373.23,47217.12,48080,1503.179613,46889.106,C,185.3343387,47518.01,0.003056156,CC
1938,47370.8,47421.92,47267.28,47914.2,831.5874144,47276.316,C,191.9563921,47357.47,-0.001359076,CB
1939,47425.12,47657.95,47279.89,47917.32,727.56373,47548.3,B,204.2520572,47160.58,-0.010436244,BB
1940,47657.95,47791.37,47458.57,47949.22,634.4508676,47600.782,B,212.4454109,46957.862,-0.017440555,BC
1941,47792.56,47562.99,47533.88,48392.46,1111.530515,47561.492,C,194.0645693,46905.49,-0.013823773,CB
1942,47563,47155.82,46900.09,47623.83,1264.182799,47518.01,B,148.1388185,46961.464,-0.00412157,BA
1943,47155.96,46619.22,46381.33,47327.59,1265.026221,47357.47,A,78.75839743,47125.222,0.010853935,AA
1944,46628.43,46673.5,46180.01,46825.01,882.895865,47160.58,A,35.84315462,47204.668,0.011380505,AB
1945,46671.05,46777.78,46602.54,47098.67,791.9285122,46957.862,B,14.87465016,47154.732,0.008058356,BB
1946,46777.78,47301.13,46696.32,47650.6,844.0814933,46905.49,B,35.47130582,47070.786,-0.004869736,BB
1947,47308.2,47435.69,46733.71,47816.79,1357.358295,46961.464,B,56.14797206,46992.668,-0.009339424,BC
1948,47437.64,47438.01,47061.22,47800,886.3378312,47125.222,C,67.22366192,46932.476,-0.010656729,CB
1949,47438.01,47070.73,46831.39,47616.99,1181.621427,47204.668,B,47.96081496,47000.014,-0.001502335,BB
1950,47070.07,46528.1,46333,47368.91,1344.415801,47154.732,B,-0.607588604,47110.586,0.012519015,BA
1951,46532.82,46881.4,46274.54,46951.44,1073.379498,47070.786,A,-7.820566978,47098.634,0.004633693,AB
1952,46881.4,47045.1,46714.84,47187.5,752.4040114,46992.668,B,-0.816654189,46857.122,-0.003995698,BC
1953,47044.7,47137.05,46903.7,47331.22,476.3085856,46932.476,C,10.15391781,46651.884,-0.010292668,CC
1954,47137.06,47408.42,47030.63,47450,402.7967309,47000.014,C,34.46264186,46439.462,-0.020438521,CB
1955,47401.1,47080.96,46907.33,47573.15,538.1613463,47110.586,B,27.56267877,46313.454,-0.016301834,BB
1956,47080.96,46821.64,46539.36,47173.04,473.6988554,47098.634,B,5.749137349,46027.432,-0.016962413,BA
1957,46823.19,45837.54,45740.32,46840.63,1145.967469,46857.122,A,-70.53531398,45783.806,-0.001172271,AA
1958,45837.54,46110.86,45000,46432,2719.115058,46651.884,A,-96.5557483,45435.306,-0.014650648,AB
1959,46100.61,46346.31,45614.12,46637.11,1207.114463,46439.462,B,-91.9043412,45123.242,-0.02638976,BB
1960,46346.32,46450.92,46085.01,46605.47,910.6465402,46313.454,B,-76.41268711,44706.11,-0.037562442,BB
1961,46435.16,45391.53,45238.19,46510.37,1285.309707,46027.432,B,-129.048275,44508,-0.019464645,BA
1962,45391.52,44619.41,44446,45679.51,2672.885086,45783.806,A,-202.9984265,44554.204,-0.001461382,AA
1963,44626.62,44368.36,44235.91,45088.17,2420.990728,45435.306,A,-252.7153998,44694.714,0.007355557,AB
1964,44368.35,44785.99,44181.31,45523.92,2254.168268,45123.242,B,-241.3876556,44773.288,-0.000283615,BB
1965,44785.47,44365.26,43744.52,44959.94,3562.765195,44706.11,B,-245.3440896,44958.054,0.013361671,BB
1966,44365.26,44400.98,44010.7,44780.76,1230.088273,44508,B,-228.984186,45028.908,0.01414221,BB
1967,44400.97,44850.43,44379.43,45289.6,1380.551631,44554.204,B,-173.8228255,44894.668,0.000986345,BC
1968,44854.97,45070.91,44681.66,45500,1230.950073,44694.714,C,-111.4492664,44795.58,-0.006108818,CC
1969,45067.51,45178.86,44760.21,45500,1013.468258,44773.288,C,-54.75235206,44438.194,-0.016394083,CC
1970,45178.86,45289.09,44986.46,45488.54,791.7251948,44958.054,C,-4.315298793,44081.998,-0.026653042,CB
1971,45292.95,44755.25,44513.62,45486.86,1308.809907,45028.908,B,-1.539006113,43755.766,-0.022332218,BA
1972,44755.25,44179.23,44149.99,44885,1175.301843,44894.668,A,-31.46941403,43656.768,-0.011825964,AA
1973,44189.52,44575.47,43571.42,44643.5,3076.713952,44795.58,A,-18.21165982,43622.942,-0.021368883,AB
